word,count,category
download library,7,other
intersectionality epistemology,7,other
sharing,7,other
connection,7,other
jealousy,7,other
reflexivity gender,7,other
shock,7,other
shot,7,other
ivory tower,7,other
shot pellet,7,other
ivory,7,other
intersectionality psychology,7,other
reflexivity politics,7,other
reflexivity social,7,other
history gene,7,other
quo feminism,7,other
sociobiology,7,other
engineering astronomy,7,other
vector,7,other
vector space,7,other
law geology,7,other
engineering embedded,7,other
engineering education,7,other
algorithm epistemology,7,other
engineering demography,7,other
law fundamental,7,other
engineering communication,7,other
humanities epistemology,7,other
engineering civil,7,other
sociology deconstruction,7,other
robot art,7,other
history feminist,7,other
algorithm chemistry,7,other
counseling sociology,7,other
psychology queer,7,other
engineering aesthetics,7,other
risk analysis,7,other
psychology racism,7,other
council,7,other
alcohol consumption,7,other
psychology sex,7,other
psychology statistics,7,other
psychology value,7,other
sociology consumption,7,other
comics narrative,7,other
engineering library,7,other
comics art,7,other
comic strip,7,other
humanity feminism,7,other
sanitation,7,other
hegemony social,7,other
environmental degradation,7,other
development psychology,7,other
coverage,7,other
alienation sociology,7,other
integration,7,other
intellect,7,other
intellectual property,7,other
root,7,other
romance psychology,7,other
sociology faith,7,other
colonialism social,7,other
sociology everyday,7,other
psychology normative,7,other
intelligence biochemistry,7,other
algorithm programming,7,other
women art,7,other
romance art,7,other
eastern,7,other
law knowledge,7,other
engineering meteorology,7,other
sociology economy,7,other
comic,7,other
intelligence history,7,other
violence sexual,7,other
action politics,7,other
woman history,7,other
communism computer,7,other
publishing project,7,other
elite sociology,7,other
intelligence natural,7,other
elite political,7,other
elite gender,7,other
punctuation art,7,other
disabled,7,other
right politics,7,other
language mechanical,7,other
discipline political,7,other
qualitative analysis,7,other
sociology acoustics,7,other
discipline politics,7,other
rhetoric context,7,other
sexual attraction,7,other
language chemistry,7,other
sociodynamics,7,other
education developmental,7,other
aesthetics public,7,other
education critical,7,other
sociocultural anthropology,7,other
question gender,7,other
language anthropology,7,other
economy state,7,other
publishing art,7,other
embarrassment,7,other
violence social,7,other
communication visual,7,other
virginity,7,other
virginity test,7,other
agriculture biology,7,other
agricultural,7,other
empire colonialism,7,other
psychotherapist psychiatry,7,other
emperor,7,other
intelligence library,7,other
sociology clinical,7,other
diplomacy political,7,other
sociology classics,7,other
emigration,7,other
emerging technologies,7,other
sociology civil,7,other
virtue ethics,7,other
woman question,7,other
direct action,7,other
embryogenesis cell,7,other
intelligence machine,7,other
historiography sociology,7,other
late modernity,7,other
public sector,7,other
communication studies,7,other
rights economic,7,other
embedded computer,7,other
sociology spirituality,7,other
chess political,7,other
sociology statistics,7,other
structural inequality,7,other
phenomenon social,7,other
archaeology empowerment,7,other
philology,7,other
studies biography,7,other
glitch,7,other
feminism friendship,7,other
studies beauty,7,other
boom,7,other
boomers,7,other
boredom feminism,7,other
philosophy capitalism,7,other
matrix chemical,7,other
philosophy china,7,other
studies arts,7,other
archaeology demography,7,other
studies articulation,7,other
feminism fantasy,7,other
botany psychology,7,other
feminism exhibition,7,other
mathematics relation,7,other
theory modernity,7,other
archaeology critical,7,other
box,7,other
globalization social,7,other
mathematics public,7,other
feminism enlightenment,7,other
feminism economics,7,other
mathematics psychiatry,7,other
philosophy hegemony,7,other
phenomenon political,7,other
feminism geography,7,other
blueprint,7,other
theory environmental,7,other
partner,7,other
feminism ontology,7,other
patience,7,other
archaeology mathematical,7,other
feminism moral,7,other
theory criticism,7,other
feminism materiality,7,other
media world,7,other
german literature,7,other
theory democracy,7,other
pedagogy medicine,7,other
theory economic,7,other
media law,7,other
feminism lens,7,other
feminism harassment,7,other
media coverage,7,other
mechanism biology,7,other
mechanism,7,other
studies discourse,7,other
studies discipline,7,other
peer review,7,other
pellet,7,other
biosensor,7,other
performance studies,7,other
performativity feminism,7,other
studies collective,7,other
permission,7,other
transphobia,7,other
bubble,7,other
theory natural,7,other
state sociology,7,other
philosophy indigenous,7,other
graffiti,7,other
mathematics database,7,other
mathematics critical,7,other
philosophy resistance,7,other
business epistemology,7,other
grammar epistemology,7,other
feminism citizen,7,other
mathematics business,7,other
business history,7,other
physical activity,7,other
theosophy,7,other
therapy law,7,other
business mathematics,7,other
statistics quantum,7,other
physics action,7,other
feminism buddhism,7,other
feminism bourgeoisie,7,other
things,7,other
physics astrophysics,7,other
statistics gender,7,other
physics colonialism,7,other
feminism backlash,7,other
cabinet,7,other
material compressive,7,other
cabinet room,7,other
mass sociodynamics,7,other
graphical consciousness,7,other
feminism applied,7,other
physics ethnography,7,other
mathematics diversity,7,other
philosophy race,7,other
feminism constitution,7,other
stratigraphy sociology,7,other
feminism dream,7,other
philosophy liberalism,7,other
feminism discipline,7,other
philosophy management,7,other
mathematics pathology,7,other
mathematics paleontology,7,other
mathematics order,7,other
feminism digital,7,other
strength composite,7,other
theory praxis,7,other
archaeology china,7,other
philosophy metaphysics,7,other
philosophy negotiation,7,other
stratigraphy art,7,other
theory scholarship,7,other
stratification,7,other
feminism daughter,7,other
mathematics human,7,other
bundle,7,other
storytelling feminism,7,other
governance public,7,other
burlesque,7,other
mathematics financial,7,other
business archaeology,7,other
business art,7,other
feminism consumption,7,other
theory representation,7,other
feminism consumerism,7,other
participatory research,7,other
feminism performative,7,other
studies hegemonic,7,other
parental leave,7,other
studies wife,7,other
force,7,other
narrative human,7,other
technical communication,7,other
narrative ideology,7,other
narrative perspective,7,other
narrative philosophy,7,other
narrative reading,7,other
narrative subjectivity,7,other
audience reception,7,other
general surgery,7,other
technologies,7,other
minor academic,7,other
minor,7,other
auditing aesthetics,7,other
minister,7,other
studies subversion,7,other
mineral psychology,7,other
nationalism history,7,other
art environmental,7,other
authoritarianism political,7,other
technoscience feminism,7,other
autism,7,other
military service,7,other
studies sex,7,other
negotiation aesthetics,7,other
negotiation social,7,other
autonomy feminism,7,other
network analysis,7,other
forced marriage,7,other
narrative feminist,7,other
art movie,7,other
asian studies,7,other
survey data,7,other
movement women,7,other
sustainability social,7,other
arts pedagogy,7,other
movement perspective,7,other
futures studies,7,other
swift,7,other
movement literature,7,other
music criticism,7,other
music cultural,7,other
arts communication,7,other
arts visual,7,other
gender disparity,7,other
freedman,7,other
athletes gender,7,other
free speech,7,other
music queer,7,other
music representation,7,other
art power,7,other
assault sexual,7,other
frame analysis,7,other
music subject,7,other
assertiveness,7,other
mood,7,other
mutation intersectionality,7,other
formal sociology,7,other
subjectivity aesthetics,7,other
foregrounding sociology,7,other
microeconomics law,7,other
neuroscience anthropology,7,other
neuroscience artificial,7,other
optimal distinctiveness,7,other
geography linguistics,7,other
operating economics,7,other
studies movie,7,other
studies military,7,other
studies medical,7,other
archaeology representation,7,other
archaeology relation,7,other
oppression ideology,7,other
feminism situated,7,other
oppression racism,7,other
geography socioeconomics,7,other
optics political,7,other
optimal,7,other
biochemistry paleontology,7,other
feminism thematic,7,other
medicine pediatrics,7,other
medicine outbreak,7,other
orientation vector,7,other
archaeology perspective,7,other
outbreak disease,7,other
feminism queen,7,other
archaeology pathology,7,other
paleontology anthropology,7,other
paleontology environmental,7,other
paleontology structural,7,other
feminism poverty,7,other
panel data,7,other
paper,7,other
medicine surgery,7,other
medline law,7,other
neuroscience economics,7,other
metaphor feminism,7,other
neuroscience engineering,7,other
methodology population,7,other
methodology demography,7,other
